,SMILES,des_gap,pred_gap,Err_pred_des
653,CCC1C=CCCC(CC)OCCCC1,8.2901,6.937406,0.1631697973390148
654,C=NC(O)OC(C)=NC1C=C(O)N1,8.2901,6.27765,0.2427534192041633
655,COC1CCC(O)NCCOCC(=O)CCC1O,8.2901,6.395228,0.22857047453129223
656,COCC(C)CCC(C)CC(=O)OOC,8.2901,7.5125537,0.09379215065391093
657,CCN1C=CC=C2C(CCC=O)COCC21,8.2901,4.2765765,0.48413450754364235
658,CC(C)CCOOCOC(C)(C)C,8.2901,7.918642,0.04480741558396375
659,CCCOCOOCCC1C=CC(C)=C1C,8.2901,5.1959243,0.37323744200022024
660,CCC(C)CC1CCC1CC,8.2901,9.684756,0.1682315387017887
661,CCCC(C)OCCOC(CON)OC,8.2901,8.608661,0.038426641166814754
662,CCCCC(CO)OCC=CC(O)CC,8.2901,7.5510902,0.08914364839042774
663,CCCCCC1CC(CC)C(C)CC(C)C1(C)C,8.2901,9.292518,0.12091743911995502
664,CCCC1CCCCCC(CCCCCCN)CC1CC,8.2901,8.876459,0.07073004206271345
665,CCOCC(C)(O)C(C)OOCC,8.2901,8.282605,0.0009040697695308149
666,CCC1NCC(C)CC1COCO,8.2901,7.6014986,0.08306309889858987
667,CCC1OOC(O)(OC)C1(C)OC,8.2901,8.510534,0.026590063629995143
668,CCC1CCCCC1[PH]1(CO)OO1,8.2901,6.6784973,0.19440087399993675
669,COC12CCC1(C)NC(C)C2C,8.2901,7.533688,0.09124279943669052
670,CC(O)=CCCCCC(C)(C)C,8.2901,7.2436094,0.12623376938688785
671,C=CCCCC(C)C(CCCC)OC,8.2901,7.763584,0.06351140071134366
672,C.CCCCCCCCCCC1CCC1CC,8.2901,8.896875,0.07319276986643417
673,CCCC1CC(C)CC(C)CCO1,8.2901,9.003705,0.08607918176128605
674,CC1CCCC(CCNCO)CC2CC12,8.2901,7.5100956,0.09408866041260347
675,COCC(C)(C)CC(C)(O)C=O,8.2901,6.745805,0.18628185586637938
676,CCC(C)CC1CCNCC(C)C(O)N1,8.2901,8.149244,0.01699083141678882
677,CCCC(CCCCC(C)C)C(C)C,8.2901,9.87108,0.19070703592955085
678,CCOCC(OCCCSC)OC(CC)CO,8.2901,7.663648,0.0755662623479185
679,CCCCC(C)CC(C)COC(CC)CCCC,8.2901,9.749321,0.17601970831313468
680,CCC=C(CCC)CCC(C)CO,8.2901,6.7900743,0.1809418042665702
681,CCCCC1CC(CCC)CCCC1C,8.2901,9.521161,0.14849773578204575
682,CCCCC(O)(CCC)CCC(CC)CC,8.2901,9.157491,0.10462970655186835
683,COC1OCC=CCCCC2=C1C(C)O2,8.2901,5.685932,0.31412984651284936
684,CCC1=CC(CC)CCC(CC)C1,8.2901,6.791355,0.18078730859016898
685,COCC1CCCCC(C)C1C,8.2901,9.481773,0.14374656234120733
686,CCC12CC(C)(CC1O)N2C,8.2901,7.813637,0.057473760294187576
687,CCCCCC(CC)CCCCCC(C)(O)COC,8.2901,9.399904,0.13387103305130602
688,CCCCCCC1C(CCC)C2COC12,8.2901,8.587782,0.03590812006223435
689,CCCCC1CCCNCC(C)CC1,8.2901,7.8180523,0.05694113558701143
690,CCCCC1(C)OC1CC(C)(C)O,8.2901,8.135219,0.018682691366775757
691,CCCCC1CCCCC(C=O)CCC1,8.2901,6.79664,0.18014982698869672
692,CCCCCC1CCC(CC)CCC1C,8.2901,9.703914,0.170542416696984
693,CCC1CCC1CCC1CCCCC1,8.2901,9.450452,0.13996837805226867
694,CCCC(C)C1CC(CCOCC)C1C,8.2901,8.6608925,0.04472714280554697
695,CCC1CC2CCC2CCC2COCC21,8.2901,7.9958816,0.035490336972461255
696,CCCCCC(CO)CC1CCCCCO1,8.2901,8.718991,0.051735356582194435
697,CCC1CCCCC(C)CC1(C)COO,8.2901,8.015741,0.03309473368637279
698,C=C(C)CCCC(C)N1CC1CC,8.2901,7.0535154,0.14916401077609
699,CCCCC1C(C(C)OC)C(C)C2(CC2C)C1C,8.2901,8.243023,0.005678710908050423
700,CCC=CC(C)CCCCONOCCCC,8.2901,7.3267703,0.1162024214866474
701,CCCCCCCCCCOCc1ccno1,8.2901,5.829411,0.2968225920295686
702,C#CCC1CCCCC2CC(C)C(C)C2(C)C1,8.2901,8.519575,0.027680621345768323
703,CC1C2CCOC3C1C3C2O,8.2901,8.644042,0.04269454108824777
704,CCC(C)CCCOCCC(=O)OC,8.2901,7.6975784,0.07147339233835773
705,CCOCC(CN(C)OCCOC)OC,8.2901,8.342604,0.006333299172709496
706,CC(C)COC1OCC1CCO,8.2901,8.917538,0.07568517740545755
707,CCOC1CC(CO)CC(C)C2(C)CCC=C12,8.2901,7.244465,0.1261305805397308
708,C=CCC(C)CC(C)C(OC)OC(C)C,8.2901,8.356774,0.0080426448582236
709,COC(O)C1CC1C1(C)CC(CCO)C2CCCC1C2,8.2901,8.528641,0.028774170042618518
710,CCCCCC(C)CC1CC1CC,8.2901,9.413739,0.13553988545454668
711,CCC(C)C(C)CCCC(C)CCCC=O,8.2901,6.692652,0.1926934264370292
712,CCCCC1CCCCCCCC1CCN,8.2901,8.244,0.005560797230975791
713,CC1CC1OC1(N)CCCCC1C,8.2901,8.720238,0.051885710900181306
714,C#CC(C#C)C1CCCCC1CC,8.2901,7.282677,0.1215211911057163
715,C=CC(C)(CCCCCOCCO)COC,8.2901,7.496751,0.09569838342070623
716,CCCCC1(C)C(C)=CC1CC(CCN)C(C)C,8.2901,6.523571,0.21308898392006173
717,C=CCC1CCCNC(C)C1,8.2901,6.8522463,0.17344226432915613
718,CCC(CC)C(O)CC(C)CCOO,8.2901,7.7320013,0.06732110533932471
719,COC1(C)CCCCC(CC2CC2)OCC1,8.2901,9.141859,0.10274412305827782
720,CC1=CC=CC=C(OC2CCC2C)C1,8.2901,4.91601,0.40700233978430883
721,CCC1CC(C)CC(O)CCCO1,8.2901,8.570899,0.03387160706198829
722,C#CC1NC1CC(C)C(CO)CCCC,8.2901,7.076476,0.1463943622987741
723,CCCC1OC(CCC=O)NCC1C,8.2901,6.89967,0.16772172542503053
724,CCCCOC1CC(OC)C1CCCCl,8.2901,8.398351,0.013057829897975456
725,CCCCC(N)CCN(C)C(Cl)CC,8.2901,7.958023,0.04005704740726145
726,CCCCC(C)CC(=O)COCCCCC1=C(C)C1,8.2901,6.2157197,0.25022379707607645
727,CCCCC(CCCCO)C(C)CCC,8.2901,8.675116,0.046442815566416294
728,CCC1OCCC1(C)C1CCCC1,8.2901,9.165141,0.10555253925186123
729,CC=C1CCC2CCCCNC2C1C,8.2901,6.2863874,0.2416994434877167
730,COC(C(C)N)C(C)OC(C)O,8.2901,8.203054,0.010499942328731228
731,CCCC1(COC)CCCCCCCC1,8.2901,9.262077,0.11724554969698411
732,CCC1(C)CCC1CC(C)C,8.2901,9.587119,0.15645397552237325
733,CC1C=CCOCC(=O)CCCC1C,8.2901,5.314464,0.3589384817728811
734,CCCCCCCCC(O)CO,8.2901,8.624191,0.04030003066062976
735,CCC(CCOC)(OC)OCC1CC1,8.2901,9.277037,0.11905003158829404
736,CCC(CO)C1CCC(O)(CC)C1,8.2901,8.582655,0.03528967720569462
737,CCCC(CC)OC(CC)C(N)O,8.2901,8.151296,0.01674338525153269
738,CCCCC=CC(O)CCCCCCCCC,8.2901,6.7939053,0.18047969769017136
739,CCCCCCCCCOC(CC)C(C)C,8.2901,9.1575775,0.1046401749856379
740,CCCCOC1CCC1NCC(O)CC,8.2901,7.868067,0.0509080966792046
741,CCNCC1CCCCCCC(CC)C1,8.2901,8.069917,0.026559785146296096
742,C=C1CCCOCCN(C)C(CO)C1,8.2901,6.6881323,0.19323864777604893
743,CCC1CC(CCCCO)CCC1C,8.2901,9.015074,0.08745054658509746
744,CCCC(CCCOC)OC(C)C(C)N,8.2901,8.440178,0.01810326986169866
745,CCCC=CCOC1CCC(C)C(CC)C1,8.2901,7.629196,0.07972205799783032
746,CCCCCCCC1CCCCCC2CCCC(C2)C1C,8.2901,9.141701,0.10272502679447841
747,CC(C)CC1C=CCCCC(C)CC(C)CCN1,8.2901,6.4943724,0.2166110942137144
748,CC=C(C)CCCCCCCCC(C)CC,8.2901,7.9288154,0.04358025055938459
749,CC(O)CCCOON1CCC1CCCC=N,8.2901,6.5531363,0.20952264161778933
750,CCCC(CCC)CC1CCCCCCO1,8.2901,9.090288,0.09652334256902143
751,CCCC(CCC)C(O)CC1CC1C,8.2901,8.706754,0.050259192382953774
752,COC(C)CC(C)C1COCC(O)CC(C(C)O)N1,8.2901,7.5263133,0.09213238623163503
753,CCCC(C)CC1CC(OC)C(OC)C1(C)CC,8.2901,8.972035,0.08225900869953544
754,CCCCCCCCCC1CCC1COO,8.2901,8.367774,0.00936949007908097
755,CCC(Cl)C(C)CCCCC(C)C,8.2901,9.934405,0.1983456564870461
756,C=CCCOCC(O)CCC(O)CC,8.2901,7.6441474,0.0779185539272571
757,CCCCCCC1CC2C(CC)CC2CC1C(C)CCO,8.2901,8.9073305,0.07445392854133093
758,COCCOCCCC(C)C1CCCCC1,8.2901,9.443163,0.13908914465335998
759,CCCC1C=C(NCC=O)C1,8.2901,6.00554,0.2755769056942614
760,CCOC(=O)CCCC1(O)CC1(C)N,8.2901,7.1389656,0.13885651479602748
761,CCSCC(C)C(C)(O)O,8.2901,6.836955,0.17528677935180456
762,CCCCCCC(C)CC(C)CCC1C#CCC(C)C1,8.2901,8.150509,0.01683829138186105
763,COC1CP(P(C)O)CPO1,8.2901,8.506446,0.026096896865488852
764,COCC1=CC(C(CO)OC)=CC=CO1,8.2901,5.135934,0.38047383312172384
765,CONCCCC(CN)OC(C)C,8.2901,8.2558775,0.004128117295085581
766,CC=C1CC(CO)CC1CCC,8.2901,7.280642,0.121766681629499
767,CC(OCC=O)C1C=CN1N,8.2901,4.9540987,0.40240784773681254
768,CCCC(C)(O)CCCC(C)C,8.2901,8.792375,0.06058728011735422
769,CC(CCCCC(C)C1CC1C)CCCC1CCCCC1,8.2901,9.420505,0.13635596313763687
770,C#CC(CCCCC=C)CC(O)CCC(CC)CC,8.2901,6.6415634,0.1988560553518844
771,CCCC(NCN)C1CCC(CO)C1,8.2901,7.168331,0.1353142728989718
772,CC(C)C(COOO)C1COCCOCCCOCCCC1C,8.2901,7.5104914,0.09404091975310497
773,CCCCNC(CC)CC(C)(O)C(C)CC,8.2901,8.273339,0.002021776390464594
774,CNCCC(CC(C)CO)C(O)CF,8.2901,7.614378,0.081509514304548
775,CCC(C)OC(CC)(CO)OO,8.2901,8.799273,0.06141934804543306
776,CC1CCC(O)C1CCC1CCCCN1,8.2901,7.826429,0.05593070165278213
777,C=C(CC1CC1CCCCCCCC)C1CCCC1C,8.2901,7.506672,0.09450164587669901
778,C=CC(C)COCC=CCCCOC,8.2901,6.3908496,0.22909861276685287
779,CCCC1CC(CCCCC(C)CC)C1O,8.2901,9.273282,0.11859712803059372
780,CCCCCC1CCC12CCCC2(C)C,8.2901,9.817109,0.18419670546449265
781,CCCCCC(C)COC1CCCCOC1,8.2901,9.097088,0.09734356161052594
782,CCCCCCCC1CC(C)CCCCO1,8.2901,9.20785,0.11070438911928591
783,CCC(CO)CC(C)C(CC)CCN(C)O,8.2901,7.8488216,0.05322955814590321
784,COCC(CCCO)COCC(C)C,8.2901,8.804501,0.06204998490174831
785,CCC(C)CCCCC(C)(COC)CC(C)C(CO)OO,8.2901,8.26553,0.0029638203919906047
786,CCC(C)CCCCCCCCCC(C)=O,8.2901,6.6377873,0.19931154725859365
787,CCC(C)(CCNCCCO)NC,8.2901,8.239963,0.0060478669955943195
788,CCC1(C)COCCOCC(CCN)C1,8.2901,7.77602,0.06201130866348687
789,C=CCCCCCCOCCCCOCCO,8.2901,7.227389,0.12819038868105748
790,CCOCNCC1CCCCC(CN)COCC1,8.2901,8.531625,0.02913412311146391
791,CCCC1OC1C1CCCCC(C)C1,8.2901,9.230361,0.11341973978628066
792,CC.OCCCOCC1OCO1,8.2901,8.714949,0.05124771162890725
793,CC1=CC2=C1CC2(O)OCCC(C)N,8.2901,5.1495657,0.37882948375576797
794,CNCC1COCC1C=CCO,8.2901,6.495553,0.216468677499355
795,CC(C)C#CCCC1CCCC1,8.2901,7.5423193,0.09020165042755494
796,CCC1CC(C)CCCCCCCCO1,8.2901,9.335632,0.12611818002421554
797,C=C(OC)C(CO)CC1CC1CCC,8.2901,7.6433554,0.07801409276512099
798,CCC(CC(C)OCO)C(C)OC,8.2901,8.395107,0.012666586565555141
799,CCCCC1CCOCCC(CC)C1C,8.2901,9.401025,0.13400620238844035
800,CC(N)C(CN)(CCN)C1CCC1,8.2901,7.4914203,0.0963413868333976
801,CC1=CN=C=NCC(C(C)C)C1,8.2901,4.9523897,0.4026139953556591
802,CC(C)C1CCCC(CNC2(C)CC2)C1,8.2901,8.075288,0.025911892629921142
803,CCCC1CC(O)CC(CC)C1(C)O,8.2901,8.438722,0.01792760724229089
804,CCOCC=CC(C)CC1(C)CC1,8.2901,7.05415,0.1490874531642918
805,CC1CCCN=C2C(C)C2CC1,8.2901,6.664085,0.19613938175095175
806,CCCC1CCCCCC(CC)=CCC1C,8.2901,7.0196223,0.15325239431403526
807,CN1CCCCNC=NC(C[CH]N)=C2CC(=C1N)CO2,8.2901,3.2766852,0.6047471999270791
808,CCCC1CCCC(C)C(C)CC1,8.2901,9.5794325,0.1555267713884986
809,OCC1CC2CCNNC2(O)CO1,8.2901,8.896611,0.07316090441419057
810,CCC(C)COC(C)(C)N,8.2901,8.0896635,0.0241778138316548
811,CCC1CCCCC(C)C1C(=N)O,8.2901,7.296953,0.11979913375062488
812,CCC1CC(C)CCCCC(C)NN1,8.2901,7.2412243,0.12652147875894995
813,CCCC1(C)OCC(CCCOC)O1,8.2901,8.956624,0.08039999892243686
814,CCCCCCCCCCCCCCC(C)CC,8.2901,9.824491,0.1850870975235733
815,CCCCC1CC2CC(CC)CC12,8.2901,8.925883,0.07669187261334058
816,CCCCOCCC1C(C)C1CC1CC1C(C)C,8.2901,9.200048,0.10976326541962976
817,CCCCC1(CC)CCC(C)CC1,8.2901,9.488999,0.14461820324968977
818,C=CC1=NCONC(CC)CC(C)O1,8.2901,6.106005,0.26345819811546567
819,CCCCC(C)COC(CCCCO)OC,8.2901,8.90102,0.0736927238572306
820,CCC=CC(C)=CCCOCCC(C)C,8.2901,5.2207,0.3702488767156136
821,CCC(C)CCCCC(CC)CCCCC(C)C,8.2901,10.041601,0.21127624287165084
822,CCC(F)NC1NNC(COCC(C)C#N)O1,8.2901,7.2907844,0.1205432553312661
823,C=C(CC(C)O)C(C)CC,8.2901,6.891417,0.16871726197274162
824,CCC(C)CCCCC(C)CN(C)C,8.2901,8.36758,0.009346137419133507
825,Cc1cnc(SCC(N)O)cc1C,8.2901,5.7696686,0.30402907334030205
826,CCC(C)C(C)CCC(C)(C)C(C)C(O)CC,8.2901,8.478931,0.022777943209605724
827,CCCC(C)C(C)C(C)CC(C)C,8.2901,9.655698,0.1647263389549945
828,COC1(C)CCC(C)CCCOC1,8.2901,8.957464,0.08050134716585418
829,CCOCC(CCOO)C(=O)OCOO,8.2901,6.700677,0.19172544142654677
830,O=C1OCCCC(CCCO)O1,8.2901,8.023448,0.03216511376008977
831,CCCCC1CC(CC)CCCC(C)CCCCCC1C,8.2901,9.2321,0.1136294535748729
832,CCCOC(CC)CCCO,8.2901,8.850198,0.06756224798895331
833,CCCC1C#CCC(C)CCC(C)C1,8.2901,8.066786,0.026937454026136114
834,CCC1(OCOC)OCC(OOC)CCCCC1OC,8.2901,8.562488,0.0328569742504778
835,CC1CC1P1CCCC1C1CC1,8.2901,8.543038,0.030510894708760682
836,COC1CC(C)CCCCCCC(OO)CC1C,8.2901,8.484707,0.02347461172508277
837,CCCC1CCCCCCOCCC1,8.2901,9.397046,0.13352626496331316
838,COC(C)CC1=CC(C)(O)NNCC1C,8.2901,6.9630914,0.1600714860564284
839,CCCCCCCCC(OC)C(CCC)OC,8.2901,8.612225,0.0388565371777688
840,CCNCCCCOC(CN)CCCCOCCCCNC,8.2901,7.624196,0.08032520083578377
841,COCC(CN(C)N)C(C)(C)N,8.2901,7.746862,0.06552852985345597
842,CC1CCCC2C(C)CC2CCCNC1,8.2901,7.772465,0.06244011181597047
843,CCC(C)CC(CC)C(CC)CO,8.2901,8.765519,0.05734781753547945
844,CC#CC(O)CC(O)CC(C)CC,8.2901,8.138484,0.01828880216647962
845,C=C1CCCCC(CC)CN1,8.2901,6.8361692,0.1753815704443992
846,CC(C)=Cc1ccccc1O,8.2901,5.3256035,0.3575947835240321
847,CC1CCCOCCOC(CN)C(C)CC1,8.2901,7.960737,0.03972965001706204
848,C=CCCCCCOC(C)CON,8.2901,8.309941,0.002393371830144551
849,CCC(CCP(C)OO)C(C)C,8.2901,8.092902,0.02378714568790314
850,CCC1OCOC(C)C(CCCCCN)CO1,8.2901,8.178755,0.01343110378420598
851,CCCCC(O)(CC)CCCPO,8.2901,8.122192,0.02025399177181224
852,C=CCCCC1CCCC(C(C)CO)CCC(C)C1,8.2901,8.096422,0.023362541412700735
853,C#CCC(CC)OCC1CC1CCO,8.2901,7.608046,0.0822733073376573
854,CCCCCCCCCCCCC(C)CCO,8.2901,9.034416,0.08978374190063666
855,CCCC1CCC1CCCC=O,8.2901,6.629154,0.2003529263431967
856,NCC1CCCCCC1C12COC1C(CCCCO)C2,8.2901,7.887581,0.04855419457159376
857,CC(C)CCSC(C(C)C)N(C)C,8.2901,6.3766804,0.23080778589576637
858,CCC(C=O)C1CCC(C)CC1,8.2901,6.6346755,0.19968691538375904
859,CCCCCCCCCCCCC(=O)NOC,8.2901,6.9260216,0.16454306028543278
860,CC(C)CCCCC(C)C1CCOC1,8.2901,9.182386,0.10763276659092519
861,CCCC(COCC(C)C)C(CC)OC,8.2901,8.4269285,0.016505050626969036
862,COC1CNCCOC1C1CC1,8.2901,8.111723,0.021516876012714983
863,CC(C)CCC(C(C)C)C(C)CN,8.2901,8.173388,0.014078536149646008
864,CCC(C)CCCC1C=CC2=C1CNC2CO,8.2901,4.518471,0.45495581909022137
865,CC(C)CC(CO)CC(C)NNCO,8.2901,7.924196,0.04413749334157924
866,CC(=O)OCC(C)CCCCOCOO,8.2901,7.4645452,0.09958320768881386
867,CCC1CCCC2CCCCC2CNCC1,8.2901,8.315431,0.003055529025502191
868,CCCCCCCCCC(C)C(C)C,8.2901,10.02367,0.20911330340203402
869,C#CCCC(CC(C)CO)C(C)CC,8.2901,8.63339,0.041409684640202345
870,CCCCC(CCCCCOCC)COCC,8.2901,8.672085,0.04607722564861807
871,CCC1CCCCC(C)CCCCCO1,8.2901,9.077025,0.09492351280601957
872,CCC1CCCCCCC(C)(C)C1,8.2901,9.28533,0.12005039972082185
873,CC1CNC1(O)C1CCCC1,8.2901,7.743289,0.06595951872288047
874,CCC(CN)CCCC(CC)C(N)CC,8.2901,7.817788,0.05697300103925501
875,C=C(C)CCC(C)CCC1CCC(C)C1,8.2901,8.107809,0.021988990871948437
876,CC1CC(O)COC2OCCOC12,8.2901,8.759187,0.0565839669835033
877,CCCCCCCC(C)OCCCCCC,8.2901,9.12853,0.10113624065391476
878,CCCC1CC(CCC)C1C=O,8.2901,6.614625,0.20210552621659378
879,CC(C)C1OC1C1CC1CCCCN,8.2901,8.03025,0.031344664643117796
880,C.CCCC1CC1(C)OC(C)CC,8.2901,8.2191,0.008564432458701293
881,CCCCCCC(C)(OC)C(C)CC,8.2901,8.948867,0.07946428199626607
882,CCCCCSSC(CC)NC(CC)CC,8.2901,5.862727,0.2928038063205308
883,CCOC(OCCO)C(CC(C)C)OC,8.2901,8.871342,0.07011274958351105
884,C.CCC1(CC)CCCOC(CO)C1,8.2901,7.936081,0.04270383558495231
885,COC1CC1(C)N(CO)C1CC(C)CCN1,8.2901,8.054404,0.028430988923170208
886,CCCC(C)CCC(CC)CCC1CC1C,8.2901,9.769774,0.17848692258847093
887,CCCCC1CCCCCCCCCCCC1O,8.2901,8.997378,0.08531602143571229
888,CC1CCCCC(O)CC1CCCCCO,8.2901,8.275372,0.0017766309798830913
889,CCCCCCCCCCCCCCCCCCOO,8.2901,8.265642,0.002950245939410306
890,CCOCCC(COCCCCCC#N)ON,8.2901,8.562989,0.03291748409842049
891,CCCCC(C(C)CO)C1CCC1C,8.2901,8.641976,0.042445369356985674
892,COC(C)C(C)C(C)C,8.2901,9.493797,0.1451969580880922
893,C=C1CCCC(=O)CCC(C)CC(C)CC1,8.2901,6.216826,0.2500903533049481
894,CC(O)OCCCCC1CCC(C)C2CCC1C2,8.2901,8.408207,0.01424674487608894
895,C#CCC(C#C)C(C#C)CCCC(C)C,8.2901,7.9653606,0.03917194708393246
896,CCC1CCCCCOC2CCCC1C2,8.2901,8.499539,0.02526379359780643
897,C#CCCCCCCCCCC1CCC1,8.2901,8.895821,0.0730655381329273
898,CCC1CC1(CC)OCC1(CC)CC1,8.2901,9.08332,0.09568276184864646
899,CCC1CC(CNN)C(NOC)C1,8.2901,7.8263564,0.055939444520545716
900,CC=C1CCCC1CC1CC(C)C1,8.2901,7.452209,0.10107127829349571
901,CCCCC1CCCCCC(CC)C1C,8.2901,10.0034685,0.20667645908840288
902,CCCOCCC1CC(C)CCC1COO,8.2901,8.0154705,0.0331274044027525
903,CCC1(C)CCCCCC=C1OC1CCC1C,8.2901,6.634007,0.19976755683510472
904,CCCC1CCCCCCC(C)(C)C1,8.2901,9.346627,0.12744445005640426
905,C=C1CCC(OCCCO)CCC2CCCCC2CC1,8.2901,8.004242,0.03448185867970539
906,CC1CCCCCCC(C)CCCC1,8.2901,9.872488,0.1908768316245383
907,CCC(C)COCC1CCC1C(N)COC,8.2901,7.4677114,0.09920128241282579
908,CCCCCCCCCC(C)CCC=CCO,8.2901,7.304955,0.118833909645752
909,C=C(COCCCCCCCC)C1CC1,8.2901,8.042842,0.02982570640692907
910,CCC(N)C1CCC(C)C(=O)OCC1CC,8.2901,7.089371,0.14483887958212566
911,COCCO[PH]1(OC)OC(C)C1C,8.2901,8.595347,0.036820714403925134
912,CCOC(C)C(C)(C(C)CO)P(OO)C(C)C,8.2901,8.201104,0.010735194494211835
913,CC1CC(NC(C)CC2NCCC2C)C1,8.2901,7.876355,0.04990830373534546
914,CC1CCCSCC2(CCO)CN1NC=N2,8.2901,6.150644,0.25807362691270247
915,CCCCCCCCCOCC(C)CCCCCCC,8.2901,9.391224,0.1328239595988833
916,CCCCCCCCCCCC(O)O,8.2901,9.241033,0.11470701202673445
917,CC(C)CCCCCCC(C)COCC(C)CC(C)O,8.2901,9.301989,0.12205987885364103
918,CCCOOCC1COC2OC2C(C)CC(O)C1,8.2901,8.59696,0.03701524321166484
919,CC1(C)CCN(CCO)CC1,8.2901,7.9015183,0.046872975611976966
920,CCCC(C)C(C)C(=N)C1CC1F,8.2901,6.4838514,0.21788019049223864
921,CCCCCOC(C)CCCC(O)C(C)CC,8.2901,8.805075,0.06211923761745458
922,CCCCCCCC(C(C)C)C1CCC1,8.2901,9.497624,0.14565860451355608
923,CCCC1CCC2CCCC(C2)C1CC1CCCCNO1,8.2901,8.251816,0.004618063003047393
924,C#CC(C)(CC)COCC(O)CCC,8.2901,7.829299,0.05558449559311764
925,CCC1CC(C)CCCC(C)C1C(O)(O)OC,8.2901,8.8706875,0.07003383369817133
926,CCCC1CCCC12CC(CC(C)O)C2C(O)CC,8.2901,9.03163,0.08944760164267367
927,CCNCC(C)C(COC)NNC=O,8.2901,6.637427,0.19935503152194411
928,CCC(C)C(C)CCC1CC1C,8.2901,9.484383,0.1440613055806963
929,CCC1(C2CCOCC2)CC1,8.2901,9.244858,0.11516842837673089
930,COCCCCCCOCC(C)CO,8.2901,8.26593,0.0029155045438234387
931,CCCCCNCCCC(CC)OCCCOO,8.2901,7.739776,0.0663832602150799
932,CCC(C)CCCC(O)CC(C)CO,8.2901,8.411529,0.014647421302675226
933,CC1CNCC2CC2C(CC(C)(C)NO)C1,8.2901,7.9014316,0.04688344404574652
934,CCCCCCCCCCCC(C)=CO,8.2901,6.8375454,0.17521557099462487
935,C=C(CCNCCCCCO)C(C)CC,8.2901,7.2491903,0.12556056856909198
936,CCCCC(CC)CC(C)CCOCCCC(C)C,8.2901,9.030872,0.08935626168209097
937,CCC(C)CC(C)(CC)COO,8.2901,8.538746,0.029993109869235885
938,CCCCCCCCCC(C)C(C)CCOC,8.2901,9.249274,0.11570116812164076
939,CCNCCCC(C)CCC=C(C)C,8.2901,6.810856,0.1784350170108304
940,CCCCCCC=C(C)CC(C)CCC,8.2901,6.8785,0.17027539055726584
941,CC(CO)C1CC(O)C(C)C(C)C(C)C1C,8.2901,8.54588,0.030853707155280102
942,OCCNCCCCCN1CCC(O)C1,8.2901,7.5278993,0.0919410784804398
943,C=CC1(C)CC(C)CCCC1CC,8.2901,7.337695,0.11488460672788794
944,CCC1CC(CCNC(C)CCC=N)C1C,8.2901,6.5649295,0.2081000850024675
945,C#CCC(O)C(C)CCCCCCCCC,8.2901,7.929104,0.04354545164493086
946,CCC1=CCC(C=O)C(C)C=CC=C1,8.2901,3.9966617,0.5178994628465978
947,NCCCNCCNCC1CCCCC1,8.2901,7.714038,0.06948795609188839
948,CC(C)CCCCOC1CCC1,8.2901,8.860046,0.06875024266519696
949,COC1CCCCCC(OC(C)C)C1O,8.2901,7.7895827,0.060375299533226505
950,C=CC(O)(CCC)OCCOCCC,8.2901,7.793088,0.05995247834289694
951,CCOCCCCCCOCOO,8.2901,8.195191,0.011448428443346193
952,CC1CCCC=CC=CCCCC(CO)CCCC1,8.2901,5.867018,0.29228619403760664
953,C.CCC1CCOCC1(O)OCC(C)C,8.2901,7.99038,0.0361539896583574
954,CCC1CC(OCC#N)CCCO1,8.2901,8.461666,0.020695300078133395
955,C#CCCC(=C)CCCC=C(C)CCCO,8.2901,5.9439855,0.2830019586990844
956,CCCCNCCCOC(C)C1CCC1O,8.2901,7.9834833,0.03698588502983565
957,CC(C)CCC=C1CCCC(C)C1,8.2901,6.9717493,0.15902711599074834
958,C=C(C)CCC(CC)CCCCCCCCCC,8.2901,7.7816987,0.06132631647798356
959,CCCC(O)C(CNC)C(C)C,8.2901,7.555517,0.08860964323044682
960,COC1CCCCNCC(C)NCCC1,8.2901,7.4880657,0.09674603206179762
961,CCCCCCC1OC(CC)CC2CC21,8.2901,8.431389,0.01704308210763055
962,CCCC1CC(C)(C)CCCOO1,8.2901,8.338204,0.005802630107006787
963,CCCCC1CCCCCCC(CO)OC1,8.2901,8.999996,0.08563180001480485
964,C=CC1CCC(CC)C(=C)CCOOOC1,8.2901,6.5734725,0.20706957698370207
965,C=C1CCN1CONCOCCCC,8.2901,7.534464,0.09114921624030006
966,CCCC1C(C)OCC1OC,8.2901,8.853426,0.06795165071763394
967,CCCCOC(CC)C(C)CCC=O,8.2901,6.3728604,0.23126856953822728
968,CCCCCCC(CC)COCCC1CCC(CC)C(C)O1,8.2901,9.13162,0.10150907794893806
969,CCCCSC(C)(CCO)C(CS)OS,8.2901,6.1974936,0.2524223407242831
970,CCCCNC(CO)CCCC(C)C(C)CCCC,8.2901,8.712369,0.05093653455916395
971,CCC(C)CC1CC(C)CCOCC1O,8.2901,8.184182,0.012776424041540876
972,CCCCNCCC1CCCCOCC1,8.2901,7.613575,0.08160637607634981
973,CCCCC1COCCOCC(COC)O1,8.2901,8.956233,0.080352833451607
974,CCCCN(CCSCCO)N=COO,8.2901,7.806243,0.05836564784380672
975,COCC(=N)OCOC1CC=CC1,8.2901,6.525039,0.2129118833289823
976,C=CCCCCCC1(C)C(C)C1C(=C)NNOC,8.2901,6.082612,0.2662800162050288
977,COC(=O)CC(C)C(NOCC(C)(C)C)C(C)C,8.2901,6.997126,0.15596601941502405
