tsne1,tsne2,gap,SMILES,SMILES_HA,gap_group
22.39947,-22.54763,5.372,CCN(C(C)=O)C(=O)c1cccc(C)c1,15,1.0
28.272207,-18.31443,4.169,CN=C(S)NN=C(O)c1cccnc1,14,0.0
-33.981342,-19.499443,7.695,C#CC(C)OCC(C)OC(C)=O,12,3.0
-56.34347,32.65735,7.108,N=C(O)NC(=N)O,7,2.0
17.751198,-19.850275,5.622,CC(NC(=O)C(=O)NN)c1ccccc1,15,1.0
43.97228,-5.3675685,2.441,O=C(O)CC[CH]c1c[c]cc2c1OCO2,15,0.0
-5.3801327,-35.577934,7.883,OC1CCCCC12OC21C2CCCCC21,15,3.0
45.16949,-5.167015,3.04,C[C]1[CH]C(C)=Cc2cc(C)cc(C)c3ccc1c2-3,18,0.0
40.171173,-17.620647,4.367,CCOC(=O)c1cc(C(=O)O)nc(O)c1C#N,17,0.0
53.32383,-15.125224,2.893,O=C1O[C]2C=C[CH][C]3[CH][C]1N[C]32,12,0.0
-47.320805,-0.39183542,8.947,CCOC1CCC(OC)CC1,11,3.0
17.46991,0.14580207,5.467,C=CCN=C(O)c1ccccc1SC(C)=O,16,1.0
18.603743,-14.320898,3.284,CC1=C(N2CCCC2)C2C=CC=CC2=C1,15,0.0
-10.9707775,-11.950271,6.226,CCCCCC(=O)Oc1cccc(C)c1,15,2.0
-14.701946,21.388021,6.106,CCC[N+](=O)[O-],6,2.0
-53.31587,3.49725,9.168,CCCOC(CCC)OC(C)C,12,3.0
-12.610433,-41.848434,6.373,CC(C)C(CC(=O)O)C(=O)O,11,2.0
18.878334,0.72067255,2.806,[O][N]C(O)=Nc1ccccc1,11,0.0
-11.014199,-29.800379,8.827,CC12CC3CC4CC(C3)C1C42,11,3.0
8.730944,10.420933,5.189,Cc1cn(C2CCC(C)O2)c(=O)nc1O,15,1.0
48.05127,9.0309515,3.173,N#Cc1sc2[nH]c(=N)c(C#N)nc2c1N,15,0.0
57.01952,-9.712873,3.6817,O=C(O)CCn1c2cc(=O)ccc-2c[nH]c1=O,17,0.0
-54.702766,31.577194,6.019,CC(N)C(=O)S,6,2.0
-0.16942075,-35.536266,5.739,CC(=O)OCC1=CCCN(C)C1,12,2.0
-44.314636,-28.402592,9.581,CC1CCCCC1CC(C)(C)C,12,3.0
22.18833,-28.622223,5.48,CN=C(O)CN1CC(=O)N(C)C(=O)C1,14,1.0
10.018571,-41.106403,4.77,CCOC(=O)C(=O)CC(=O)CC,12,1.0
-40.325058,-27.393913,9.094,CC(C)C1(C(C)C)CO1,9,3.0
-24.879648,-26.238071,6.98,CC(C)CCC(N)CCC(=O)O,12,2.0
16.281704,33.375996,5.14,OC1c2ccccc2Oc2ncccc21,15,1.0
-27.314342,-36.70988,9.505,CCCCC(C(C)C(C)C)C(C)(C)C,14,3.0
-42.00528,1.1921452,9.535,CCC1CC(C)CCC1C(C)C,12,3.0
-0.78303385,7.356099,5.52119,CCNC(C)c1nc(C)c(C)s1,12,1.0
11.557068,26.249641,5.282,C1=CC(c2ccccc2)C=C1,11,1.0
8.208882,-11.531789,4.724,CC(C)C1OC(=O)c2ccccc2S1,14,1.0
-6.0546875,-13.5022,5.034,CCCCCCCOC(=O)c1ccc(N)cc1,17,1.0
44.04561,5.97374,2.656,O=C1N=CC=C1c1cc2ccccc2[nH]1,15,0.0
-13.657146,22.089966,5.363,C1CC1[N][N]C1CC1,8,1.0
16.260796,-31.393236,3.622,CC1=C(O)C(=O)C(C)=C(O)C1=O,12,0.0
54.139515,-3.2675703,3.437,O=c1nc(O)[c][c]n1CCP(=O)(O)O,14,0.0
6.36292,-27.76697,7.415,CC(=O)OCC1C(COC(C)=O)C1(C)C,15,2.0
-45.08196,1.4673047,9.358,CC1CCCC(C2CO2)C1,10,3.0
30.263935,-24.768877,5.878,N=C(O)OCC1CN(c2ccccc2)C(=O)O1,17,2.0
34.69662,18.640202,3.918,OCc1ccc([N][N]c2ccccc2)cc1,16,0.0
26.657438,4.0036287,4.941588,COC(=O)Cc1cn(C)c2cc(O)ccc12,16,1.0
24.31734,-21.358488,5.538,COc1c(CC(N)C(=O)O)cccc1C(=O)O,17,1.0
19.257875,0.20034876,3.489,O=C1C=CC=C2[N][N]N(O)C12,11,0.0
56.500645,-6.4534874,3.303,O=C([N][N]c1ccccc1)[N][N]c1ccccc1,18,0.0
27.148893,-22.233837,5.04227,CC(C)CN(C)c1ccc2c(n1)OCCNC2,17,1.0
15.542705,-18.169935,2.474,O=C(CCC1C=C[C]C=C1)C1CCCCC1,16,0.0
-1.7284453,-11.782341,4.637,C=CC=CN=C(O)OCc1ccccc1,15,1.0
28.403666,36.210247,4.572,Nc1cnccc1-n1nnc2ccccc21,16,1.0
30.216665,11.265291,4.416,Cc1nc([N+](=O)[O-])c(N)n1C,11,1.0
-2.1745813,14.35803,5.973,O=C(O)CSC(CO)c1ccccc1,14,2.0
-42.975098,-2.0334282,7.151,CCC(C)C=CCC(C)C,10,2.0
44.45324,-21.008177,5.252,CC1C(=O)N(c2ccccc2)C(=O)N=C1O,16,1.0
32.456486,-4.1638746,4.953,[NH]C1=N[C](NN)C2N=CN=C2N1,12,1.0
-24.798197,-15.833817,8.498,CCOCCOCCOP(=O)(O)O,13,3.0
-60.311104,29.200048,8.264,CNC(CO)NC,7,3.0
-59.715004,17.089863,7.521,CCCCN(O)CCCC,10,2.0
7.82732,18.526165,5.57,Cc1ccccc1C(=O)OC1CCCCC1,16,1.0
31.88865,-2.413409,2.833,Cc1ccccc1NN=C1C=CC(=O)C(C=O)=C1,18,0.0
-31.43555,-4.5003824,7.021,NCC#CCC(N)C(=O)O,10,2.0
33.014652,34.529057,4.588,COc1ccc2c(c1)Cc1cc(N)ccc1-2,16,1.0
-56.23549,6.5016437,8.474,CC(C)C(C)(O)CO,8,3.0
45.34263,16.368025,3.29,S=c1[nH]c2ccccc2nc1-c1ccccc1,17,0.0
-46.366146,5.119184,9.568,CCCC1CCC1(C)CCC,11,3.0
-38.911674,-19.907738,2.699,[CH]C=CCC(CCC)ON,10,0.0
6.380028,36.906406,4.354,CC(=O)c1ccc(N)s1,9,0.0
-48.002533,7.4339557,8.58,COC1C(C)CCCC1C,10,3.0
-8.558828,-10.921944,4.778,CC(CCN)(CCN)[N+](=O)[O-],11,1.0
0.87893444,-35.803272,7.693,CC1(O)C(N)C(O)C(O)C1O,11,3.0
-10.905827,-42.908245,7.597,CC(C)(C)COC(=O)C(C)(C)C,12,3.0
41.038044,20.288744,3.57,CCn1ccnc1[N][N]c1ccc(C)cc1,16,0.0
40.883785,-3.4824047,4.653,CN(C)CCC(=O)c1c[nH]c2ccccc12,16,1.0
28.304014,35.306232,3.559,CNc1ccccc(-c2ccn(C)n2)c1=O,16,0.0
-27.5494,5.581681,4.297,O=C1CCCCCCCCC1=O,12,0.0
8.727648,-35.97882,6.626,CCC(C)C(N=CO)C(=O)O,11,2.0
46.64042,-8.131751,2.62,CCC(O)=Nc1cccc2c1C(=O)N=NC2=O,17,0.0
-40.940575,29.226074,8.833,OC1CC2CC1C2,7,3.0
14.334634,-17.841476,5.249076,CN(C)CCN(C)C(=O)Cc1ccccc1N,17,1.0
7.017327,-9.341319,5.089,O=C1C=C2CCCCC2C2CCCCC12,15,1.0
-22.606363,-29.869253,8.906,COC(C)(OC)C1CCCC(C)(C)C1,14,3.0
-0.015952822,-29.374498,4.855,CC1=CC(C)(O)C=C(C)C1=O,11,1.0
29.337254,32.459324,3.788,COc1ccc(N)c2ncccc12,13,0.0
24.708466,-27.476072,5.51,CC(C)(C)C(=O)Oc1ccc(C#N)cc1,15,1.0
-59.01831,17.310675,8.623,CCC(C)(C)CO,7,3.0
-21.269815,-28.64312,7.285,CN(C)CC1CCCC(CN(C)C)C1O,15,2.0
47.526814,13.355426,1.625,[C]([N]Cc1ccccn1)c1cc[c]cc1,15,0.0
-3.7419636,37.485767,5.91,CCOc1cccc(C)c1,10,2.0
30.33882,29.22852,4.487,c1ccc(-c2nnc3ccccn23)cc1,15,1.0
34.480446,15.406506,4.234,Cc1ccc2c(c1)C(=O)c1ccc(C)cc1C2=O,18,0.0
-41.456673,8.743565,5.997,C=C(C)C(C)=CC,7,2.0
-1.5659204,40.1411,5.037,CCC(=O)c1cccs1,9,1.0
6.2089906,-14.860318,3.295,O=C1COC(CO)C(=O)C1=O,11,0.0
17.686642,15.216133,3.478,C1=CC2=Cc3ccccc3CC2=C1,13,0.0
17.854134,28.235636,5.415066,Cc1cnc(CNCc2ccccc2)[nH]1,15,1.0
-7.422891,1.0350778,4.634,COC(=O)CCC(=S)N(C)C,11,1.0
2.8419263,32.340282,5.905,Cc1ccccc1OC(C)(C)C,12,2.0
3.7332418,16.814003,5.84,Cc1cc(C)c(C)c(O)c1C,11,2.0
-64.04656,28.283195,8.964,CCCOP(=O)(O)OC,9,3.0
3.561054,-15.913176,4.65,CC(N)=CC(=O)c1ccccc1,12,1.0
-38.718567,27.965153,6.955,CC1(C)OCCCS1,8,2.0
-52.86398,31.90687,5.197,C=CC(=O)CCC,7,1.0
12.473691,-11.403772,3.061,CC1=NC=C[C](C=N[O])N1,10,0.0
5.2987843,-42.27824,7.451,CCOP(=O)(CC(=O)O)OCC,12,2.0
-15.57362,-35.339714,7.744,CCC1CCCN(C2CCCCC2)C1,14,3.0
46.38336,-2.0908284,3.897,CCOc1ccc(C=C(C)[N+](=O)[O-])cc1,15,0.0
-14.357346,20.76068,7.508,[NH][C](O)C1CCN1,7,2.0
14.899453,-40.02613,6.046,CC=C(C)C(=O)OC1CC(C)CCC1C(C)C,17,2.0
49.339386,11.32351,3.976,O=Cc1cccc2c([N+](=O)[O-])cccc12,15,0.0
13.54251,15.786878,5.055875,CN(c1ccc(C(N)=O)cc1N)C1CC1,15,1.0
-2.2752738,-16.276346,3.233,CC1=C(C)C(=O)N=N1,8,0.0
31.981709,28.244236,4.169,Oc1ccc(NCn2nnc3ccccc32)cc1,18,0.0
1.4744183,32.090183,5.472,Cc1ncc(CO)c(C)c1S,11,1.0
-37.03713,-19.483597,6.675,CCC(C)OC(C)=C(C)C,10,2.0
-15.171322,10.629048,5.701,C=C1CCC2CCCN2C1=O,11,1.0
-54.50819,7.2746253,6.607,NCCCCCCCC(=O)O,11,2.0
-13.681656,-43.112606,9.595,CC(CCC(C)(C)C(C)C)C(C)(C)C,14,3.0
24.161417,-28.290104,5.543,CC1(C)[CH]N([O])C(C)(C)N1O,11,1.0
41.84696,-14.686627,2.849,O=C1[CH]N=C(C2C=CNC=C2)N=C1,13,0.0
-47.77935,-6.450576,7.671,CCCC(C)OCC(=O)O,10,3.0
-44.364162,32.58534,4.144,C=C1C=CC=CC1,7,0.0
32.706768,30.89154,3.924,C(=Nc1cnc2ccccc2c1)c1ccncc1,18,0.0
28.915228,2.1671264,2.667,NC1[C](O)c2ccccc2[C]1O,12,0.0
5.969347,8.79582,6.816452,CC(Cn1ccnc1)NC1CCCCCC1,16,2.0
4.896873,40.234505,5.287172,CNCc1oc2ccccc2c1C,13,1.0
-6.143978,41.65985,4.305,Nc1ncccc1C=O,9,0.0
-44.20063,24.176954,5.078,CC=C1CCC1=CC,8,1.0
-4.005393,35.36407,6.591,Cc1noc(C)c1CCC#N,11,2.0
3.4537573,17.430323,6.196,Cc1cc(C)c(C)c(C)c1C,11,2.0
29.44191,33.16242,4.424571,CNc1nc2cc3c(cc2cc1CO)OCO3,17,1.0
-52.019352,31.189182,4.123,CC=C(C=O)CSC,8,0.0
48.484818,-1.3986872,2.773,N#C[C]1C=C(C2CC2)N=C([N]c2ccccc2)N1,18,0.0
52.242867,-11.297973,2.291,C[C]1N=C(c2cc3c(o2)C=C[CH]C3=O)ON1,16,0.0
-58.41723,15.345439,8.324,CC(C)COCCCCN,10,3.0
-3.6350794,-2.8652818,5.456,CCNC(=N)Nc1ccccc1,12,1.0
11.240263,13.347455,5.249,COc1ccc(N=C(C)O)cc1OC,14,1.0
-9.980844,-8.574981,6.256,CCC[C](O)N=C([NH])O,9,2.0
11.017921,-35.740944,6.653,CCOC(=O)CN1CCCC1=O,12,2.0
-56.51303,30.165825,9.004,C1OC2(CO2)O1,6,3.0
29.869423,-1.4143603,3.14,[CH]1[N]CNC2=C1NCCC=N2,11,0.0
-24.104692,-38.799328,6.24,CCCCCCC#CC(=O)OCCCC,15,2.0
-60.73189,30.44847,8.381,NCC(O)C(N)O,7,3.0
-57.703,16.634384,8.044,CNCCCCCCCNC,11,3.0
44.248917,-19.993538,1.946,CCC1C=CN(C2=NC(=O)S[C]2C=O)C=C1,16,0.0
-5.9443154,-29.408926,6.28583,CCC1CC=C(N2CCCCC2)CC1,14,2.0
-51.677917,27.683874,8.678,C1CC2CCOC2O1,8,3.0
-39.05523,-25.38022,9.217,CCCCOC1CC(C)(C)CO1,12,3.0
13.084568,-37.42031,6.498,CCOP(=O)(OCC)C(C)=NO,12,2.0
16.42832,-20.686708,5.227,COC(=O)C1=CN(C(=O)OC)CCC1,14,1.0
-32.278904,9.442742,6.231,C1#CCSCC#CCOC1,10,2.0
-22.335968,3.3644197,9.26,CC12CC3CC(C1)CC(C)(C3)C2,12,3.0
3.264536,-37.97057,5.26,CCOC(=O)C=CC(=O)O,10,1.0
48.18467,3.7676744,4.904,O=C(Oc1ccc([N+](=O)[O-])cc1)C1CCCC1,17,1.0
-27.700365,-36.32088,7.709,CCCCCCCCC(=O)OCCC#N,15,3.0
-18.188448,3.2453973,5.344,CC(C)C(O)C#Cc1ccccc1,13,1.0
-5.122282,-36.441933,5.652,CC(C=O)CC1=CCC(C(C)C)CC1,14,1.0
14.22841,-20.010677,5.35,CC(=O)OC1=CC2=CCCCC2(C)CC1,15,1.0
-50.546196,24.8975,8.702,CCCNOCC,7,3.0
47.81118,-7.0241117,3.064,Cc1cc2c(cc1C)[N]C(C(=O)O)C(=O)[N]2,16,0.0
-56.175076,15.31106,8.313,CC1CCCC(CO)N1,9,3.0
-61.544106,31.899876,7.391,CCCC(=O)OO,7,2.0
0.43693203,-39.69009,5.094,CC=C(CC)C(C)=NNC(=N)O,12,1.0
-28.712439,-6.3339534,6.98,C=C1OC(=O)OC1(C)C,9,2.0
25.541864,0.37312764,3.282,COC1=NN=C([NH])N[CH]1,9,0.0
7.4244556,-14.362283,2.49,NN1C=CC(C([O])=O)C=C1,10,0.0
7.81968,-15.968858,4.09,O=C(O)CC1=CC(=O)OC1=O,11,0.0
22.38453,-24.400103,5.693,CC(=O)CC1(C)C(=O)C2C3C(=O)CC1C32,15,1.0
23.107794,-12.236689,3.938,CSC1(O)C(=O)c2ccccc2C1=O,14,0.0
30.783348,-26.373215,5.004174,CCN(CCN)c1nc(C)cc(C)c1C(N)=O,17,1.0
-14.436849,10.843094,6.501,CCCC(C)(C)c1ccccc1,12,2.0
13.157698,14.614063,5.497,COc1ccc(C(=O)NC2CCCCC2)cc1,17,1.0
-53.10643,19.88945,7.529,CCCC1CCCCN1C,10,3.0
31.212828,32.474186,3.695,N#Cc1c2c(c[nH]c1=N)CCCC2,13,0.0
-51.825645,16.264317,8.659,OCCCCC1(O)CC1,9,3.0
-37.529114,-25.787508,9.208,C1COC(CCC2OCCO2)O1,12,3.0
-44.376427,6.1251526,9.031459,CCC(C)OCCC1CC1,10,3.0
-25.934374,-37.39301,7.674,CC(C)C(CC(=O)O)C(C)C,11,3.0
3.2800906,25.221365,5.54,CCCCOc1ccccc1C(O)=NCCN,17,1.0
4.229547,6.9738326,4.759,CCCC(C)(C)c1cccc2ccccc12,16,1.0
-35.74969,-34.542343,9.704,CC(C)CC(C)CCC(C)CC(C)C,14,3.0
-34.73042,-3.605563,6.631,CC(=O)OCC(=O)O,8,2.0
31.961466,-0.4072721,4.77,O=C(O)C(=Cc1ccccc1)Cc1ccccc1,18,1.0
10.453889,-26.653017,4.656,C=CCN1CC(C(=O)OCC)C(=O)C1=O,15,1.0
41.591557,-4.7941327,5.893986,O=CN(C1CC1)C(C(=O)O)c1ccc(O)cc1,17,2.0
44.24639,-3.950931,4.286,N=C(CC(O)=Nc1ccccc1)c1ccccc1,18,0.0
-4.587544,-2.3790033,5.595,C[CH][N][N][CH]C,6,1.0
6.0982413,-36.319103,6.234128,COC(=O)CN1CCOC(C)(C)C1,13,2.0
-8.44707,-7.9440274,8.572,CCCC1CC(C)(C)NS([O])([O])O1,13,3.0
-4.3801785,-26.079739,4.109,C#CCCC1=CC(=C(C)C)C=C1,12,0.0
-4.8011227,41.382202,5.962,C=CCOc1ccccc1O,11,2.0
-45.26107,23.365322,3.861,[CH]CCC=C=CCC,8,0.0
53.186768,-6.0435243,5.236,Cn1ncc2c1[N]C(Cc1ccccc1)=N[C]2N,18,1.0
56.656544,-2.6764603,4.218,Cc1[nH]c2cc([N+](=O)[O-])ccc2c1C=O,15,0.0
-10.912067,6.767519,5.202817,CCCCC(CC)COc1ccc(N)c(C)c1,17,1.0
-54.216198,9.236624,8.901,CCCCOCCOC(C)C,11,3.0
26.937126,14.021283,3.004,Cc1ccccc1C=NNC=C1C=CC=CC1=O,18,0.0
-52.733814,6.481728,8.139,C#CCC(O)CCCCCC,11,3.0
-23.933935,5.6914134,5.87,C=C1CC2CCC(C2)C1=C,10,2.0
23.685858,-18.043915,5.916,NC1CCC(=O)N(c2ccccn2)C1=O,15,2.0
-33.540413,-16.665947,8.324,CCC(C)(C)COC(=N)O,10,3.0
18.04863,-32.9814,9.078,C1C2C3CC(C4OC34)C2C2C1C1CC2C2OC12,17,3.0
6.2774773,34.812305,5.344,COc1ccccc1N=C(C)O,12,1.0
-40.333504,-30.470705,9.761,CCC(C)(C)C(C)CCC(C)C,12,3.0
29.65535,7.8211336,4.299,Nc1no[nH]c1=NC(=O)SCCCO,14,0.0
41.204163,11.007201,3.894,COc1ccc(NC(=O)[N]C2=N[CH]NN2)cc1,17,0.0
26.824036,5.0622907,4.327,CC(C)CNc1oc(-c2ccco2)nc1C#N,17,0.0
-40.200005,10.688771,9.157,CCC(C#N)C1CCC1,9,3.0
18.031952,-20.615423,3.214,CC1=CC(=O)[C](O)[C](O)C=C1,11,0.0
1.5143509,30.180141,6.555223,CCn1ccnc1CNC1CCCC1,14,2.0
-19.694294,1.2996904,4.974241,COCCCCCC1=CC=C(F)CC1,14,1.0
-53.138134,0.05755976,8.485,CC(O)CCCC(O)CCO,11,3.0
-2.5520937,-9.496739,5.323,CC(=O)C[N+](=O)[O-],7,1.0
-12.894606,19.252293,5.97,Cc1cc(C(N)=O)no1,9,2.0
5.2410398,32.279713,5.483,CNc1ccccc1C(C)(C)C,12,1.0
-51.561558,2.758986,10.139,CCCC(C)C(CC)CCC,11,3.0
55.127384,-5.697466,4.51709,Cc1c(N)cccc1-c1nc2nccc(C)c2[nH]1,18,1.0
26.727169,14.123272,4.455,CCSc1ncc(C(=N)O)c(=N)[nH]1,13,1.0
56.03857,-14.903358,5.191932,CCN(CC)C(=O)Cn1cc(N)c(=O)[nH]c1=O,17,1.0
-5.2634587,43.94511,5.603,CSc1ccc(N)cc1,9,1.0
-26.380402,-37.494495,7.698,CCCCC(CCC)(CCCC)NCC,15,3.0
-3.6292214,43.43453,5.181048,CSc1cc(S)ccc1N,10,1.0
43.014027,-11.75022,4.557907,COc1c(F)cc(C(=O)O)cc1[N+](=O)[O-],15,1.0
43.90038,-11.11153,5.143,C=C(C)Cn1c(=O)c2c(ncn2C)n(C)c1=O,17,1.0
-32.921154,-16.190893,7.41,C=CCC(C)OC(=O)CC,10,2.0
15.538497,34.526352,4.474,C=Cc1cc2ccccc2c(CC)c1CC,16,1.0
23.352522,0.03196301,5.105,CC1(CO)CN(c2ccccc2)N=C1O,15,1.0
10.018715,23.366543,6.085,CCCCCc1cccc(CC(=O)OCC)n1,17,2.0
-6.2072535,-38.482887,7.464,CCCN1CCN(C(=O)OCC)CC1,14,2.0
33.774647,29.4526,3.23,N#C[N]c1ccc([N]C#N)c2ccccc12,16,0.0
29.629692,-9.300233,2.955,O=C1N=C2C(=Cc3ccccc32)C2C=CCC=C12,18,0.0
21.557968,-30.56695,6.433,CCCCCN1C(=O)C2C3CCC(O3)C2C1=O,17,2.0
16.042316,35.504025,4.83,c1ccc(Cc2ccc3ccccc3c2)cc1,17,1.0
-25.286821,-10.479349,5.823,CCCCC(=O)N=C(C)O,10,2.0
-52.001007,25.061354,8.063,NCC1CCCN1CCO,10,3.0
21.80532,-24.891321,4.846,CC(C)CC(=O)C(C)C(=O)c1ccccc1,16,1.0
18.464094,-18.07711,3.429,OC[C]1C(O)=NC2=C1C=CCCC2,13,0.0
-28.630283,-30.352692,9.081,CCCCCC1(C)OCC(C)O1,12,3.0
-60.623787,24.730743,8.321,CC(CO)NCCN,8,3.0
8.191883,-36.10829,6.765,CC(C)CCO[N+](=O)[O-],9,2.0
43.44051,6.8125296,2.98,N=C1NN=C(O)C1[N][N]c1ccccc1,15,0.0
-38.400425,-25.529488,9.075,CCCCCC1COC(C)(C)O1,12,3.0
-21.167181,-11.077109,7.279,C=CCOC(=O)C1CCCC1,11,2.0
15.80172,-32.426502,4.852,CCOC(=O)C(=O)C1CCCCC1=O,14,1.0
27.501556,15.478185,5.444998,Fc1ccc(F)c(CNC2CC3CC=CC32)c1,17,1.0
40.73463,7.762859,2.955,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,18,0.0
9.2816725,-40.773808,5.921,C=CC(=O)OCC1(CC)COCOC1,14,2.0
10.428497,-12.714713,5.254518,CC(C)CN(c1ccc(CCN)cc1)C1CC1,17,1.0
38.381947,-18.377802,5.23547,CC(C)CN(C)C(=O)c1ccc2[nH]ccc2c1,17,1.0
6.6833572,38.03545,5.104856,C#CCCn1ccnc1-c1ccccc1,15,1.0
22.520395,-33.482693,3.831,CC(C)=C(C)C(C)=C1C(C)=C(C)C(C)=C1C,16,0.0
-11.415662,-32.659203,7.148,C=C1CCCC(C)(C)C12OC2C,12,2.0
-39.04755,26.117638,6.972,CCCC1CCCCS1,9,2.0
-12.918794,25.063292,6.34,CN=C(O)Oc1ccccc1,11,2.0
-10.224479,-43.070045,9.41,CC(C)CC1C(C)C(C)C(C)C(C)C1C,15,3.0
-5.3144937,-6.667371,4.914,CC(O)CNC(=N)N[N+](=O)[O-],11,1.0
-19.701527,12.512912,6.31,NN=C(O)C1CCNCC1,10,2.0
-38.55727,-28.95666,7.921,CC(O)C(C)(C)C(C)(C)O,10,3.0
23.801043,0.8398516,2.25,C1=C[C]2C=C[C]1[N][N]2,8,0.0
42.241093,-14.525595,2.972,C=C1C(=C)C2(C=CC=CC2=O)Nc2ccccc21,18,0.0
57.90598,-6.2977667,2.735,N=c1ccc(N)c([N+](=O)[O-])[nH]1,11,0.0
28.212658,-10.617142,3.14,C=C1C=C(N2CCCCC2)c2ccccc2C1=O,18,0.0
40.11819,-25.885714,3.448,COC1=CC(=O)C(C)=C(CC(C)=O)C1=O,15,0.0
-37.152233,-19.76068,9.129,CCCCCCCC(C)S(N)(=O)=O,13,3.0
-41.162086,-31.745352,9.5,CCCCCCC1(CCCC)CCC1,14,3.0
-3.7896059,-39.74922,5.187,CCCC=C(CC(=O)O)C(=O)O,12,1.0
-35.21918,-17.426355,8.419,CCC(C)CC1(C)NCCO1,11,3.0
-39.4679,-31.12882,9.897,CCC(C)CC(CC)CC(C)C,12,3.0
-56.292942,25.180847,8.256,CCOCCC#N,7,3.0
-29.821981,8.206795,8.398,C1CCC2C3C(C1)C23,8,3.0
59.913197,-3.723248,3.875,N#Cc1ccc(Nc2ccc([N+](=O)[O-])cn2)cc1,18,0.0
47.668888,10.933026,4.28,NCCc1c(-c2cccnc2)[nH]c2ccccc12,18,0.0
6.408262,8.243141,2.686,O=C(O)C(=S)COc1ccccc1,13,0.0
-62.140636,22.902374,7.69,CCCCCC(=O)O,8,3.0
-20.420704,-13.199192,5.208,CC=C(CCCCCC)[N+](=O)[O-],12,1.0
43.129265,-15.505749,4.065,[CH]1C=CN=C([N]CCCc2ccccc2)N1,16,0.0
28.315784,-22.580555,5.32,O=C1CC2OC3=C(C(=O)CCC3)C2O1,14,1.0
-33.09511,-28.284071,9.026,CCOC(OCC)C(C)(C)C,11,3.0
35.44598,30.717628,3.328,Cc1nc2[nH]ccnc-2c1-c1ccccc1,16,0.0
-56.164093,8.887608,9.037,CCCCOC(C)(O)CC,10,3.0
1.271942,17.588495,6.019,O=C1CC2C3C=CC(C3)C2C1,11,2.0
-30.955631,8.6122875,5.353,CC1CCC(C)S(=O)S1,9,1.0
-2.8595376,-3.9898806,5.532,C=C(CC(C)(C)c1ccccc1)c1ccccc1,18,1.0
-46.823868,8.156886,7.355,C=C(C)C(C)(C)C,7,2.0
27.38894,16.766487,5.562,c1ccc2c(c1)CCCCC2=NOCC1CO1,17,1.0
-20.957869,-16.007896,6.708,CC(C)CC(C)O[N+](=O)[O-],10,2.0
-48.383617,14.04623,8.256,OCCNCC1CCCCC1,11,3.0
2.5197299,-37.127388,6.104,CC1(C)CC(=NO)CC(C)(C)N1,12,2.0
-9.31792,-8.753327,6.226,CCN(C(C)O)[N+](=O)[O-],9,2.0
7.2694254,-16.494019,5.023,CC1C=CC(S([O])([O])O)=CC1,11,1.0
-38.799496,25.266733,7.636,CCN1CC2CCC1C2,9,3.0
-59.08284,4.088603,8.109,CC(CCCN)CCNCCO,12,3.0
29.068687,-8.698201,3.891,CO[C](N)[C](C#N)N=Cc1ccsc1,14,0.0
-11.8725605,-33.261528,9.11,CC1CCC(S(C)(=O)=O)C1,10,3.0
-42.36125,-30.355024,9.519,CC1CCC(C)CC(C)(C)C1,11,3.0
-58.686657,15.751699,9.546,CCCCCOCOCCC,11,3.0
-51.945126,-7.3254504,7.709,CC(C)CN(CCO)CCO,11,3.0
24.83227,-32.247547,4.218,O=CCCC1C(=O)C=C(C(=O)O)N=C1O,15,0.0
-19.761595,9.648505,8.621,C1CC2OC3CC1OC2C3,10,3.0
-2.8618104,14.556945,3.916,CC(=O)C1CCCCC1=S,10,0.0
-24.434185,-8.997221,9.051,CCCS([O])([O])OCC,9,3.0
-51.411583,3.9247591,7.48,C=CCCCC(CC)CCCC,12,2.0
-3.537977,35.83205,6.221,Cc1cccc(C2CO2)c1,10,2.0
-41.45549,23.723335,9.66,C1CC2(C1)CCC2,7,3.0
-6.9434695,15.601701,6.315762,CC(CCc1ccco1)NCC(=O)O,14,2.0
44.382515,-8.779688,2.83,Cc1ccc(C2=CC3=CC=C[CH][CH]C3=C2)o1,16,0.0
-5.691071,-10.367692,6.996,[NH][C](O)CCC(N)C(=O)O,10,2.0
56.978596,-3.9538872,4.34,CCOn1nnc2ccc([N+](=O)[O-])cc21,15,0.0
19.227947,7.4479856,3.129,C[C]1C(=S)S[N]N1c1ccccc1,13,0.0
-4.0075374,-2.3416262,5.929,CN(C)Cc1ccccc1C(O)[C]([NH])O,15,2.0
6.138671,-41.13038,8.541654,CC(C)CS(=O)(=O)N1CCCCC1,13,3.0
47.68534,4.1491838,3.11,CNc1ccc(NCO)cc1[N+](=O)[O-],14,0.0
59.261383,-14.089897,4.874,Cc1cc(O)c([N+](=O)[O-])cc1[N+](=O)[O-],14,1.0
23.268559,-31.575876,4.667,CCOC(=O)C1CN(C(C)C)C(=O)C1=O,15,1.0
19.26081,23.963814,4.332,N#Cc1ccccc1NC1=CC(=O)CCC1,16,0.0
-45.125637,8.755206,7.097,CCC(C)C=C(C)C,8,2.0
4.73084,41.08885,5.252,Cc1nc2sccn2c1C#N,11,1.0
19.863329,24.048363,4.014,Cc1ccc(N=Cc2ccc(C)o2)cc1,15,0.0
27.496445,-21.494732,4.857,CC(NO)C(=NO)c1ccco1,12,1.0
-38.118107,-23.21327,7.336,OC1CCCCC1CNC1CCCCC1,15,2.0
