MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,QED,gap
176.24499999999998,11,164.149,6,3,6,0,64,0,3,3,0,0,3,0,0,0,3,-0.5845,48.56,0.4291355798418712,6.617892
250.38199999999995,18,224.17399999999995,2,0,2,5,102,0,3,3,0,3,0,0,0,3,0,3.5629000000000026,18.46,0.6945535243787833,6.6196318
166.308,12,144.13199999999998,0,0,0,6,70,0,0,1,0,1,0,0,0,0,0,4.313100000000004,0.0,0.40714904942036423,6.619717
193.356,12,170.17199999999997,2,3,3,7,76,0,0,0,0,0,0,0,0,0,0,1.4747999999999999,46.25,0.4234628275446577,6.61976
211.19799999999995,13,193.05399999999997,5,2,6,4,80,0,1,1,0,0,1,0,0,0,1,1.3632999999999997,59.95,0.41746860011861575,6.624726
184.243,13,168.11499999999998,5,1,5,0,74,0,1,3,0,0,3,0,0,0,1,0.9463999999999999,49.22,0.6093743654233055,6.6250887
184.2789999999999,13,164.11899999999997,2,1,2,3,76,0,0,1,0,1,0,0,0,0,0,2.2743,29.46,0.681750852775486,6.628226
230.41699999999992,15,204.20899999999995,2,0,2,6,90,0,1,1,0,0,1,0,0,0,1,4.115000000000004,9.23,0.678746391572618,6.630782
150.21800000000002,9,139.12999999999997,2,1,3,1,54,0,1,1,0,0,1,0,0,0,1,1.4175,20.23,0.6096805097078792,6.6313987
202.24999999999994,14,184.10599999999997,4,2,4,8,82,0,0,0,0,0,0,0,0,0,0,1.3775,58.92,0.4608729318579952,6.63212
209.28900000000002,15,190.13699999999997,3,1,3,6,84,1,1,1,0,1,0,0,1,1,0,1.6657,34.39,0.723071927252452,6.6332418
96.17299999999999,7,84.07699999999998,0,0,0,1,40,0,0,1,0,1,0,0,0,0,0,2.3626000000000005,0.0,0.4394712288282285,6.6332793
242.36299999999994,17,216.15499999999994,4,1,4,4,100,0,0,1,0,0,1,0,0,0,0,2.193599999999999,42.849999999999994,0.6068186617743091,6.633369
216.39000000000001,14,192.19799999999998,2,1,2,8,84,0,0,0,0,0,0,0,0,0,0,3.830500000000004,20.23,0.49134533000625524,6.6343346
159.145,11,150.073,5,2,6,5,62,0,0,0,0,0,0,0,0,0,0,-0.7752199999999998,85.59,0.18064867937315274,6.6345134
168.23599999999996,12,152.10799999999998,2,1,2,4,68,0,0,1,0,0,1,0,0,0,0,1.6602,29.46,0.6467983449442356,6.6400468
242.36299999999994,17,216.15499999999994,4,2,4,4,100,0,1,1,0,0,1,0,0,0,1,1.6325,42.519999999999996,0.7354303637808015,6.6405912
197.32199999999997,14,174.13799999999998,2,2,2,7,82,0,1,1,0,1,0,0,0,1,0,2.0786000000000002,46.25,0.4846496198331119,6.641031
223.31599999999995,16,202.14799999999994,3,0,3,0,90,0,3,3,0,1,2,0,0,1,2,1.1798,29.54,0.6173938190984744,6.6410556
228.38,16,200.15599999999998,3,2,3,8,96,0,0,0,0,0,0,0,0,0,0,2.6533000000000007,49.489999999999995,0.4958318752755037,6.6434374
216.752,14,195.58399999999997,1,0,2,3,82,0,0,1,0,1,0,0,0,0,0,3.7668000000000035,9.23,0.5156966225009593,6.6474156
261.43100000000004,17,234.21499999999995,4,1,4,8,102,0,1,1,0,1,0,0,0,1,0,2.3643,30.49,0.6795811116127828,6.6482167
163.177,10,147.04899999999998,1,0,3,5,61,0,0,0,1,0,0,0,0,0,0,2.1162,29.13,0.5705204560038668,6.649005
125.21499999999999,9,110.09499999999998,1,0,1,2,52,0,1,1,0,1,0,0,0,1,0,2.2673000000000005,12.36,0.5365312052140466,6.6505647
187.23899999999998,13,170.10299999999998,4,2,4,3,76,0,1,1,0,0,1,0,0,0,1,0.3984999999999997,58.56,0.6710890207856112,6.65081
157.281,11,136.11299999999997,2,2,2,6,67,0,0,0,1,0,0,0,0,0,0,1.3933899999999995,24.06,0.5693832601478751,6.651171
154.257,11,136.11299999999997,2,1,2,2,64,0,0,1,0,0,1,0,0,0,0,1.3332,29.259999999999998,0.6499344393129406,6.6516137
168.27999999999997,12,148.11999999999998,1,0,1,2,70,0,1,1,0,1,0,0,0,1,0,3.1819000000000015,17.07,0.5786658442356539,6.6517344
229.433,15,202.21699999999996,2,0,2,9,90,0,0,0,0,0,0,0,0,0,0,4.272700000000004,12.36,0.42463570335548123,6.651832
184.28300000000002,13,164.123,3,2,3,1,76,0,0,1,0,0,1,0,0,0,0,1.2110999999999998,47.28,0.6437006890562925,6.6521173
186.255,13,168.11099999999996,3,2,4,7,76,0,0,0,0,0,0,0,0,0,0,0.3558999999999997,61.69,0.4451146122751472,6.653125
116.16,8,104.064,2,1,2,4,48,0,0,0,0,0,0,0,0,0,0,0.738,37.3,0.5877829285571705,6.65422
170.21399999999997,9,155.094,3,2,4,4,58,0,0,0,0,0,0,0,0,0,0,0.5861999999999998,40.46,0.4788728110410523,6.6554365
185.248,12,174.15999999999997,4,2,4,4,66,0,1,1,0,0,1,0,0,0,1,0.5159799999999999,56.55,0.38111760550547347,6.6561375
156.225,11,140.09699999999998,2,0,2,5,64,0,0,0,0,0,0,0,0,0,0,1.7674999999999998,18.46,0.5646556723380664,6.6591578
194.36199999999997,14,168.15399999999997,0,0,0,4,82,0,1,1,0,1,0,0,0,1,0,4.949200000000005,0.0,0.5554614363176418,6.6609945
140.23,10,124.10199999999999,2,1,2,2,58,0,0,1,0,0,1,0,0,0,0,1.2029,38.379999999999995,0.6146916917420534,6.6617947
202.29799999999994,14,180.12199999999996,4,3,4,8,84,0,0,0,0,0,0,0,0,0,0,-0.22999999999999943,69.72,0.37550308779333563,6.6626277
183.29499999999996,13,162.12699999999995,2,1,2,3,76,0,1,1,0,1,0,0,0,1,0,2.1191,43.09,0.6809703215981059,6.664355
204.3569999999999,15,180.16499999999996,0,0,0,1,84,0,0,2,0,2,0,0,0,0,0,4.869300000000004,0.0,0.5345198886003434,6.6656336
183.213,10,169.10099999999997,3,2,5,5,62,0,0,0,0,0,0,0,0,0,0,1.0996,49.33,0.4947151841599027,6.6687922
256.394,18,228.17,5,3,5,9,106,0,1,1,0,1,0,0,0,1,0,0.3284000000000019,99.64999999999999,0.40862895900842305,6.669778
199.29399999999998,14,178.12599999999995,3,1,3,7,82,0,1,1,0,1,0,0,0,1,0,2.7632000000000003,41.82,0.29631857995592437,6.671622
210.36099999999996,15,184.15299999999996,1,1,1,8,88,0,1,1,0,1,0,0,0,1,0,3.7775000000000025,20.23,0.6044924012962177,6.674801
182.30699999999996,13,160.13099999999997,1,0,1,5,76,0,1,1,0,1,0,0,0,1,0,3.427900000000002,17.07,0.6363473885678427,6.6763773
196.33399999999997,14,172.14199999999997,1,1,1,2,82,0,1,1,0,1,0,0,0,1,0,3.5299000000000023,20.23,0.6698296427849779,6.6768312
199.33799999999997,14,174.13799999999998,2,1,2,9,84,0,0,0,0,0,0,0,0,0,0,3.0966000000000014,21.259999999999998,0.45492227659209605,6.6777744
253.42999999999992,18,222.18199999999996,2,0,2,12,106,0,1,1,0,0,1,0,0,0,1,4.036400000000003,20.08,0.2971012186253343,6.6783533
155.201,11,142.09699999999998,3,2,4,4,62,0,1,1,0,0,1,0,0,0,1,-0.19773000000000013,56.190000000000005,0.4361893495271818,6.6793694
216.285,15,196.125,6,4,6,5,88,0,0,1,0,0,1,0,0,0,0,-0.5726999999999991,66.58,0.28025020891928226,6.68062
202.29399999999995,14,180.11799999999997,3,2,3,8,84,0,0,0,0,0,0,0,0,0,0,1.6961999999999997,49.69,0.4650103577447264,6.6811347
213.36499999999998,15,186.14899999999997,2,2,2,8,90,0,0,0,0,0,0,0,0,0,0,3.772100000000002,46.25,0.475992250482632,6.682019
214.37399999999997,14,192.19799999999998,2,2,2,3,82,0,1,1,0,1,0,0,0,1,0,3.193800000000002,20.23,0.5459036565725095,6.6843343
152.24099999999999,11,136.113,1,2,2,3,62,0,2,2,0,1,1,0,0,1,1,1.7617699999999998,35.88,0.6348173793333898,6.684828
185.33600000000004,12,166.18399999999997,2,1,2,2,70,0,2,2,0,0,2,0,0,0,2,2.6177,21.94,0.6679742066537968,6.687918
236.45,14,212.25799999999998,4,3,4,8,86,0,0,0,0,0,0,0,0,0,0,2.437,52.04,0.3445932375135982,6.6897235
215.40599999999998,14,190.20599999999996,2,1,2,4,84,0,1,1,0,0,1,0,0,0,1,3.503000000000002,12.03,0.7203775507367617,6.689898
101.14899999999999,7,90.06099999999998,2,2,2,2,42,0,0,0,0,0,0,0,0,0,0,0.79697,44.08,0.4962340864412741,6.6901345
201.26599999999996,14,182.11399999999998,4,2,4,8,82,0,0,0,0,0,0,0,0,0,0,1.5605000000000002,50.72,0.27069055824715876,6.69152
196.29399999999995,14,176.134,3,2,3,6,80,0,1,1,0,1,0,0,0,1,0,1.2702999999999998,41.129999999999995,0.49633385911490496,6.6935573
227.392,16,198.15999999999997,2,2,2,9,96,0,0,0,0,0,0,0,0,0,0,2.975400000000002,32.26,0.4686863271671762,6.6936702
233.377,15,210.19299999999996,4,2,4,9,90,0,1,1,0,1,0,0,0,1,0,1.8886,30.49,0.3620796759232266,6.6944313
209.377,15,182.16099999999997,1,1,1,2,88,0,1,1,0,1,0,0,0,1,0,4.514670000000004,23.85,0.6467856286636133,6.6944427
245.327,17,222.143,7,6,7,9,100,0,0,1,0,1,0,0,0,0,0,-1.5932999999999966,117.59,0.1645893629803061,6.6946216
217.31299999999996,15,194.129,5,5,5,9,90,0,0,0,0,0,0,0,0,0,0,-0.31519999999999915,76.55,0.207921889797809,6.6977887
216.32499999999996,15,192.13299999999998,3,2,4,9,90,0,0,0,0,0,0,0,0,0,0,1.1223999999999998,50.36,0.4484326548826846,6.70037
159.22899999999996,11,142.093,2,2,3,4,66,0,0,0,0,0,0,0,0,0,0,1.2273,52.82000000000001,0.4785122692247091,6.700783
179.285,11,162.14899999999997,4,4,4,6,68,0,0,0,0,0,0,0,0,0,0,-0.37550000000000006,66.48,0.42041032597634986,6.7010984
152.23699999999997,11,136.10899999999998,1,1,1,3,62,0,0,0,0,0,0,0,0,0,0,1.9728999999999999,20.23,0.6129366590742176,6.702353
147.243,9,134.13899999999998,3,1,3,2,54,0,1,1,0,0,1,0,0,0,1,1.379,21.259999999999998,0.5961516368125341,6.7031813
189.25899999999993,13,170.107,5,2,5,7,78,0,0,0,0,0,0,0,0,0,0,0.04740000000000111,82.86,0.33651830350054207,6.7037096
172.272,12,152.112,3,2,3,6,72,0,0,0,0,0,0,0,0,0,0,0.7194000000000003,47.28,0.4582343821161931,6.7050533
169.268,12,150.11599999999999,2,1,2,1,70,0,1,1,0,0,1,0,0,0,1,1.9620000000000002,23.47,0.6483467683139467,6.7052946
181.323,13,158.13899999999998,1,1,1,5,76,0,1,1,0,1,0,0,0,1,0,3.1209000000000016,12.03,0.6425455177074149,6.706517
153.26899999999998,11,134.117,1,0,1,3,64,0,1,1,0,0,1,0,0,0,1,2.2928000000000006,3.24,0.5622575034563563,6.708459
220.39999999999992,16,192.17599999999996,0,0,0,3,92,0,1,1,0,1,0,0,0,1,0,5.793600000000005,0.0,0.416693845257178,6.7108188
166.30799999999996,12,144.13199999999998,0,0,0,1,70,0,0,1,0,1,0,0,0,0,0,4.313100000000003,0.0,0.5090293450809782,6.711552
271.412,16,250.244,9,6,9,11,98,0,0,0,0,0,0,0,0,0,0,-0.7801999999999993,83.81,0.12725816079761262,6.711816
216.32899999999995,15,192.137,5,4,5,10,90,0,0,0,0,0,0,0,0,0,0,-0.652199999999997,85.33,0.221411449719082,6.7121105
157.282,10,142.16199999999998,2,2,2,2,58,0,1,1,0,0,1,0,0,0,1,1.9605000000000001,12.03,0.46106814848536193,6.712655
192.34599999999998,14,168.15399999999997,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,4.706600000000004,0.0,0.3247349407602823,6.7130013
213.32099999999997,15,190.13699999999997,3,1,3,9,88,0,1,1,0,1,0,0,0,1,0,2.3499,30.49,0.20958517124816234,6.7143574
162.185,11,148.07299999999998,4,1,4,5,66,0,0,0,0,0,0,0,0,0,0,-0.05629999999999996,55.760000000000005,0.4543813467977278,6.716214
232.28000000000003,16,212.11999999999998,6,2,6,2,94,0,2,2,0,0,2,0,0,0,2,0.5053,60.980000000000004,0.6762721975031358,6.7173516
201.26999999999998,14,182.118,5,3,5,2,82,0,1,1,0,0,1,0,0,0,1,-0.9665999999999981,76.38,0.5359027628104304,6.7176495
160.265,11,140.105,4,3,4,5,68,0,0,0,0,0,0,0,0,0,0,-0.4536999999999986,76.42999999999999,0.3763006396085252,6.7183824
168.28,12,148.11999999999998,1,1,1,2,70,0,0,1,0,1,0,0,0,0,0,2.893800000000001,20.23,0.628505476113398,6.7189207
196.28000000000006,12,180.15200000000002,8,7,8,6,74,0,0,0,0,0,0,0,0,0,0,-2.0841999999999987,111.6,0.11288962670830475,6.7203293
184.28300000000002,13,164.12299999999996,3,1,3,5,76,0,0,0,0,0,0,0,0,0,0,2.5055700000000005,45.44,0.5175772541178753,6.720673
180.33499999999992,13,156.14299999999997,0,0,0,2,76,0,0,1,0,1,0,0,0,0,0,4.5591000000000035,0.0,0.5464507454831629,6.7207236
256.4339999999999,18,224.17799999999997,3,1,3,12,108,0,0,0,0,0,0,0,0,0,0,3.2898000000000023,33.620000000000005,0.42925766014105526,6.7207522
142.286,10,120.10999999999997,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,4.024900000000003,0.0,0.5198870950168308,6.7214403
212.337,15,188.14499999999995,3,1,3,3,88,0,1,1,0,0,1,0,0,0,1,1.7624,46.33,0.7251242139059241,6.7234454
206.33299999999997,15,184.15699999999998,2,0,2,4,84,0,1,1,0,1,0,0,0,1,0,3.3143800000000017,27.03,0.3052339058578589,6.7234683
185.31499999999997,13,162.13099999999997,3,2,3,1,78,0,1,1,0,0,1,0,0,0,1,0.7404000000000004,55.28,0.5924503198937988,6.7236122
171.24399999999997,12,154.10799999999998,4,3,4,3,70,0,1,1,0,0,1,0,0,0,1,-0.10030000000000022,56.650000000000006,0.5196874746119908,6.7249975
139.242,10,122.10599999999998,1,1,1,2,58,0,1,1,0,1,0,0,0,1,0,2.08,26.02,0.582287965248541,6.7257714
177.28799999999995,11,161.15999999999997,2,2,3,1,66,0,1,1,0,1,0,0,0,1,0,1.7849,12.03,0.45944173160712637,6.7274356
215.34099999999998,15,190.14099999999996,4,3,4,9,90,0,0,0,0,0,0,0,0,0,0,0.4756000000000005,67.15,0.3863689171445221,6.7302895
243.35099999999994,17,218.15099999999998,5,1,5,1,100,0,0,1,0,0,1,0,0,0,0,2.2222,57.42,0.767949382673502,6.7304354
95.145,7,86.07299999999998,1,0,1,0,38,0,0,1,0,0,1,0,0,0,0,0.6431,3.24,0.3990464147016719,6.734252
265.419,17,238.20299999999995,5,1,5,13,104,0,0,0,0,0,0,0,0,0,0,2.569400000000001,53.71000000000001,0.23997816265215988,6.73695
142.202,10,128.08999999999997,3,1,3,2,58,0,0,1,0,0,1,0,0,0,0,0.7043999999999999,24.5,0.6140496304698345,6.739905
239.403,17,210.17099999999996,2,1,2,5,100,0,0,1,0,1,0,0,0,0,0,3.226300000000002,35.25,0.7476141990799045,6.7415774
192.21499999999997,13,176.087,6,3,6,7,78,0,0,0,0,0,0,0,0,0,0,-0.4341999999999992,93.81,0.3739617400661458,6.742898
206.37300000000002,15,180.16499999999996,0,0,0,6,86,0,0,1,0,1,0,0,0,0,0,5.115300000000006,0.0,0.5658831035803398,6.74292
173.32500000000002,11,154.17299999999997,2,1,2,0,66,0,1,1,0,0,1,0,0,0,1,2.2717,12.03,0.6029091543159065,6.7449503
188.336,12,168.176,2,1,2,1,72,0,1,1,0,0,1,0,0,0,1,2.7591000000000014,9.23,0.6225443331971596,6.747738
217.35699999999994,15,190.14099999999996,4,4,4,8,92,0,0,0,0,0,0,0,0,0,0,0.39680000000000143,84.3,0.44336420703607116,6.748017
198.30599999999998,14,176.12999999999997,2,0,2,8,82,0,1,1,0,1,0,0,0,1,0,2.641800000000001,18.46,0.4407443868455028,6.7486546
170.21199999999996,12,156.09999999999997,2,1,4,5,68,0,1,1,0,0,1,0,0,0,1,1.2211,52.669999999999995,0.3832110548539552,6.748882
174.313,11,156.16899999999998,3,2,3,0,66,0,1,1,0,0,1,0,0,0,1,0.6909999999999998,24.06,0.5649050733349903,6.7500525
234.40499999999997,15,208.19699999999997,3,2,3,10,92,0,0,0,0,0,0,0,0,0,0,3.2478000000000016,29.46,0.34508854369139735,6.7514033
147.243,9,134.13899999999998,3,2,3,3,54,0,1,1,0,0,1,0,0,0,1,0.20160000000000006,46.25,0.599278972279228,6.7524686
208.38899999999992,15,180.16499999999996,0,0,0,4,88,0,0,1,0,1,0,0,0,0,0,5.339300000000005,0.0,0.5470379134457619,6.7528586
260.4469999999999,17,232.22299999999996,4,1,4,9,102,0,1,1,0,0,1,0,0,0,1,2.5089000000000006,38.49,0.5105444819448776,6.755449
180.33499999999998,13,156.14299999999997,0,0,0,5,76,0,1,1,0,1,0,0,0,1,0,4.703200000000004,0.0,0.4246165979206233,6.755807
200.35099999999994,13,180.19099999999997,3,3,3,1,76,0,2,2,0,1,1,0,0,1,1,1.5907,24.06,0.5600195215711977,6.756801
222.33599999999998,16,200.16,4,4,4,8,90,0,0,0,0,0,0,0,0,0,0,-0.7839999999999976,76.1,0.24672703508448976,6.7585745
170.25199999999998,12,152.10799999999998,2,2,2,5,70,0,1,1,0,1,0,0,0,1,0,1.4761,40.46,0.6134174434270417,6.7598148
171.24399999999997,12,154.10799999999998,4,3,4,4,70,0,0,1,0,0,1,0,0,0,0,-0.8712,70.64,0.48144504666976795,6.761297
201.33499999999998,13,182.18299999999996,3,1,3,3,76,0,1,1,0,0,1,0,0,0,1,2.9219700000000017,33.08,0.7612812773758775,6.7616053
196.33399999999995,14,172.14199999999997,1,1,1,5,82,0,1,1,0,1,0,0,0,1,0,3.5299000000000023,20.23,0.6668860550336386,6.761851
143.22999999999996,10,126.09399999999998,2,2,2,6,60,0,0,0,0,0,0,0,0,0,0,0.923,32.26,0.42790855928248483,6.7634907
172.337,11,152.17699999999996,1,0,1,0,66,0,1,1,0,0,1,0,0,0,1,3.708300000000003,0.0,0.5365718991247392,6.763683
196.338,14,172.14599999999996,2,1,2,2,82,0,0,1,0,0,1,0,0,0,0,2.7665000000000015,38.379999999999995,0.7243224143066032,6.767389
256.39,18,228.16599999999997,4,3,4,8,106,0,1,1,0,1,0,0,0,1,0,1.7778999999999994,61.36,0.4574674440822545,6.769012
139.19799999999998,10,126.09399999999998,1,0,2,4,56,0,1,1,0,0,1,0,0,0,1,1.1833,20.08,0.32516434902453306,6.7719893
217.309,15,194.12499999999997,3,2,4,9,90,0,0,0,0,0,0,0,0,0,0,0.9378000000000001,58.56,0.6040012442315599,6.7725167
196.33399999999997,14,172.14199999999997,1,1,1,8,82,0,0,1,0,1,0,0,0,0,0,3.675600000000003,20.23,0.4636276370923302,6.7731314
193.31199999999998,12,174.15999999999997,4,2,4,6,74,0,0,0,0,0,0,0,0,0,0,1.3645,55.480000000000004,0.37983056387778125,6.7739692
155.265,11,136.11299999999997,2,2,2,2,65,0,1,1,1,0,1,0,0,0,1,1.2751899999999998,38.05,0.6300604015250316,6.7745185
154.253,11,136.10899999999998,1,1,1,3,64,0,0,1,0,1,0,0,0,0,0,2.5037000000000007,20.23,0.6191588225114499,6.77568
172.272,12,152.112,3,3,3,6,72,0,0,0,0,0,0,0,0,0,0,1.02107,56.11,0.523895495248599,6.7779193
203.28199999999998,14,182.11399999999998,4,1,4,8,84,0,0,0,0,0,0,0,0,0,0,1.6494,47.56,0.48110107664755614,6.779047
239.36299999999994,17,214.16299999999998,4,3,4,3,98,0,1,2,0,1,1,0,0,1,0,0.7632999999999996,56.65,0.6814558357642155,6.78021
226.35999999999993,16,200.15199999999996,2,0,2,0,94,0,1,1,0,0,1,0,0,0,1,3.710200000000003,18.46,0.5861872987516524,6.780837
184.26299999999995,12,163.09499999999997,0,0,1,4,70,0,1,1,0,1,0,0,0,1,0,3.9817000000000036,0.0,0.5795628435523966,6.7819643
188.19099999999997,11,170.04699999999997,0,0,2,6,64,0,0,0,0,0,0,0,0,0,0,2.8198000000000008,0.0,0.34134668070669155,6.7829633
152.28099999999998,11,132.12099999999998,0,0,0,0,64,0,0,1,0,1,0,0,0,0,0,3.778900000000003,0.0,0.46332543830950623,6.78338
180.294,10,168.19799999999998,4,2,4,1,60,0,1,1,0,0,1,0,0,0,1,1.2293999999999998,40.46,0.6365442496419705,6.785815
209.333,15,186.14899999999997,2,1,2,8,86,0,1,2,0,1,1,0,0,1,0,2.704900000000001,21.259999999999998,0.620586848341313,6.7859335
173.26,12,154.108,4,3,4,6,72,0,0,0,0,0,0,0,0,0,0,1.06287,59.35000000000001,0.24352171371676526,6.786005
228.292,16,208.13199999999998,5,2,5,10,92,0,0,0,0,0,0,0,0,0,0,0.7649799999999998,74.50999999999999,0.3279568822086615,6.7862182
173.26,12,154.10799999999998,4,3,4,5,72,0,0,0,0,0,0,0,0,0,0,-0.14819999999999933,84.63,0.5054609593741418,6.786544
184.28299999999996,13,164.123,3,1,3,4,76,0,0,1,0,0,1,0,0,0,0,1.3073000000000001,38.489999999999995,0.7155854107591759,6.7867626
125.21499999999999,9,110.09499999999998,1,0,1,5,52,0,0,0,0,0,0,0,0,0,0,2.4334000000000007,12.36,0.3038273825576608,6.7883806
180.33499999999998,13,156.14299999999997,0,0,0,5,76,0,0,1,0,1,0,0,0,0,0,4.559100000000004,0.0,0.544049350235221,6.79036
168.27999999999997,12,148.11999999999998,1,1,1,0,70,0,0,1,0,1,0,0,0,0,0,2.8938000000000015,20.23,0.5513425205671099,6.795573
164.29199999999997,12,144.13199999999998,0,0,0,0,68,0,2,2,0,2,0,0,0,2,0,3.634800000000003,0.0,0.47948644769469895,6.7966805
210.31699999999995,15,188.14099999999996,2,0,2,4,86,0,0,1,0,0,1,0,0,0,0,3.957900000000002,26.3,0.5183477334669128,6.7987394
182.26299999999998,13,164.11899999999997,2,1,2,6,74,0,1,1,0,0,1,0,0,0,1,2.0503000000000005,32.76,0.5034622970564278,6.7990116
141.21399999999997,10,126.09399999999998,2,0,2,3,58,0,0,0,0,0,0,0,0,0,0,0.9355,12.47,0.42811492848180305,6.799047
238.37499999999997,17,212.16699999999997,3,2,3,1,98,0,2,2,0,1,1,0,0,1,1,1.9253999999999996,49.489999999999995,0.5418937713956574,6.799563
181.32299999999995,13,158.13899999999998,1,0,1,4,76,0,0,0,0,0,0,0,0,0,0,2.971300000000001,3.24,0.475888703867165,6.8006448
214.35299999999995,15,188.14499999999998,3,2,3,11,90,0,0,0,0,0,0,0,0,0,0,2.0354,47.28,0.5173859361401547,6.8015103
172.22399999999996,12,156.09599999999998,3,0,3,5,70,0,0,0,0,0,0,0,0,0,0,1.5307,35.53,0.46575029178128696,6.80197
199.34199999999996,14,174.14199999999997,3,2,3,8,84,0,0,0,0,0,0,0,0,0,0,1.5726999999999993,50.41,0.4603772162248021,6.80257
136.238,10,120.10999999999997,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,3.146200000000002,0.0,0.3162179167929173,6.805004
208.38899999999992,15,180.16499999999996,0,0,0,6,88,0,1,1,0,1,0,0,0,1,0,5.339300000000005,0.0,0.4081105075413587,6.80534
142.227,9,132.147,3,1,3,2,50,0,1,1,0,1,0,0,0,1,0,0.9363800000000002,49.81,0.5835537334168919,6.8055444
167.296,12,146.12799999999996,1,0,1,2,70,0,1,1,0,1,0,0,0,1,0,3.2935000000000016,12.36,0.4418302977213646,6.8061376
226.40799999999996,16,196.16799999999998,1,1,2,8,96,0,0,0,0,0,0,0,0,0,0,4.157970000000003,27.090000000000003,0.4881673024596192,6.8072433
173.325,11,154.17299999999997,2,0,2,5,66,0,1,1,0,0,1,0,0,0,1,2.2222,3.01,0.5863801839575574,6.808092
212.337,15,188.14499999999998,2,2,3,2,88,0,0,1,0,0,1,0,0,0,0,2.521200000000001,44.62,0.7384569903630306,6.809619
226.40399999999997,16,196.16399999999996,1,1,1,11,96,0,0,0,0,0,0,0,0,0,0,4.844300000000005,20.23,0.39446007926571514,6.810982
154.16899999999998,11,144.08899999999997,4,1,4,0,60,0,1,1,0,0,1,0,0,0,1,0.3321799999999999,54.28,0.5460228511650089,6.811536
182.26699999999997,13,164.123,2,1,3,0,74,0,2,2,0,0,2,0,0,0,2,0.6083999999999998,32.34,0.5950268951907951,6.8128938
145.202,10,130.082,3,3,3,5,60,0,0,0,0,0,0,0,0,0,0,-0.49469999999999986,52.489999999999995,0.3610998933301993,6.8173304
150.243,9,136.13099999999997,3,2,3,5,56,0,0,0,0,0,0,0,0,0,0,0.7037,29.46,0.5650172887940065,6.8191276
269.30699999999996,16,249.147,7,4,8,7,96,0,1,1,0,0,1,0,0,0,1,-0.20440000000000003,88.77000000000001,0.22011596098529174,6.8196783
185.271,13,166.11899999999997,4,3,4,9,76,0,0,0,0,0,0,0,0,0,0,-0.14822000000000013,68.08,0.34509939179037463,6.8200183
168.27999999999997,12,148.11999999999998,1,1,1,5,70,0,1,1,0,1,0,0,0,1,0,2.751300000000001,20.23,0.49411551978173107,6.8237066
185.31099999999995,13,162.12699999999998,2,1,2,8,78,0,0,0,0,0,0,0,0,0,0,3.1835000000000004,35.25,0.35791207059206864,6.8252654
221.36999999999998,14,198.18599999999998,5,4,5,9,86,0,0,0,0,0,0,0,0,0,0,-0.28469999999999895,84.3,0.31769759465348674,6.8270326
178.14799999999997,12,168.068,7,4,8,5,70,0,0,0,0,0,0,0,0,0,0,-1.6917999999999997,123.07,0.22474204214095259,6.8285174
129.16299999999998,9,118.07499999999997,4,3,4,3,52,0,1,1,0,1,0,0,0,1,0,-1.0682,67.15,0.25777579275996815,6.8287706
163.26399999999998,12,146.128,1,0,1,3,66,0,0,1,0,1,0,0,0,0,0,3.282580000000002,23.79,0.585590918260768,6.8316355
169.26799999999997,12,150.11599999999999,2,1,2,2,70,0,0,1,0,1,0,0,0,0,0,2.0541,35.25,0.6863477264807107,6.832646
196.33399999999992,14,172.14199999999997,1,1,1,5,82,0,1,1,0,1,0,0,0,1,0,3.674000000000003,20.23,0.6650697123851708,6.8343976
177.18399999999997,11,161.05599999999998,3,3,4,5,66,0,0,0,0,0,0,0,0,0,0,0.9989699999999999,64.31,0.4329699993294289,6.834489
169.12099999999998,10,157.02499999999998,6,4,7,4,62,0,0,0,0,0,0,0,0,0,0,-0.9950999999999997,90.97999999999999,0.24509600102762152,6.834943
186.30299999999997,13,164.12699999999998,4,4,4,7,78,0,0,0,0,0,0,0,0,0,0,0.06890000000000229,76.1,0.3351074932792794,6.8391848
138.254,10,120.10999999999997,0,0,0,0,58,0,0,1,0,1,0,0,0,0,0,3.5329000000000024,0.0,0.449093504475213,6.8398867
167.14499999999998,10,153.033,4,1,5,5,62,0,0,0,0,0,0,0,0,0,0,0.5547999999999997,49.77,0.3688961844956723,6.8404393
203.23799999999997,14,186.10199999999998,5,4,5,2,82,0,1,1,0,0,1,0,0,0,1,-0.6846000000000003,84.16000000000001,0.4466585328426519,6.841478
111.188,8,98.08399999999999,1,0,1,1,46,0,0,1,0,0,1,0,0,0,0,1.8772,12.36,0.4895977300109555,6.8438463
138.25400000000002,10,120.10999999999997,0,0,0,0,58,0,0,1,0,1,0,0,0,0,0,3.5329000000000024,0.0,0.449093504475213,6.8443255
231.405,15,206.20499999999998,3,2,3,2,90,0,1,1,0,0,1,0,0,0,1,2.4912,21.259999999999998,0.7125818870839562,6.8493686
